Day,b_n,b_p
2018-11-15,1.2149782211606013,0.7850217788393987
2018-11-16,1.2149782211606013,0.7850217788393987
2018-11-17,1.213573134747787,0.7864268652522132
2018-11-18,1.2121680483349726,0.7878319516650274
2018-11-19,1.209357875509344,0.7906421244906562
2018-11-20,1.2085148236616552,0.7914851763383448
2018-11-21,1.2102009273570324,0.7897990726429676
2018-11-22,1.2107629619221583,0.7892370380778417
2018-11-23,1.2124490656175353,0.7875509343824646
2018-11-24,1.2141351693129128,0.7858648306870872
2018-11-25,1.2169453421385414,0.7830546578614586
2018-11-26,1.2189124631164816,0.7810875368835184
2018-11-27,1.2234087396374878,0.7765912603625124
2018-11-28,1.2267809470282423,0.7732190529717577
2018-11-29,1.2270619643108052,0.7729380356891948
2018-11-30,1.2276239988759308,0.7723760011240692
2018-12-01,1.2290290852887453,0.7709709147112547
2018-12-02,1.2301531544189968,0.7698468455810032
2018-12-03,1.231558240831811,0.7684417591681889
2018-12-04,1.2335253618097513,0.7664746381902487
2018-12-05,1.2332443445271883,0.7667556554728117
2018-12-06,1.2349304482225658,0.7650695517774342
2018-12-07,1.2371785864830687,0.7628214135169313
2018-12-08,1.2402697765912603,0.7597302234087397
2018-12-09,1.241112828438949,0.758887171561051
2018-12-10,1.2416748630040748,0.7583251369959252
2018-12-11,1.2425179148517633,0.7574820851482367
2018-12-12,1.2439230012645779,0.7560769987354221
2018-12-13,1.2472952086553322,0.7527047913446678
2018-12-14,1.2492623296332723,0.7507376703667277
2018-12-15,1.250105381480961,0.7498946185190389
2018-12-16,1.2512294506112125,0.7487705493887875
2018-12-17,1.2515104678937754,0.7484895321062246
2018-12-18,1.2487002950681467,0.7512997049318533
2018-12-19,1.2470141913727695,0.7529858086272305
2018-12-20,1.2444850358297035,0.7555149641702965
2018-12-21,1.238583672895883,0.761416327104117
2018-12-22,1.2363355346353802,0.7636644653646198
2018-12-23,1.234087396374877,0.7659126036251229
2018-12-24,1.2338063790923142,0.7661936209076858
2018-12-25,1.2324012926794998,0.7675987073205002
2018-12-26,1.232120275396937,0.7678797246030631
2018-12-27,1.2298721371364338,0.7701278628635662
2018-12-28,1.2307151889841226,0.7692848110158774
2018-12-29,1.2307151889841226,0.7692848110158774
2018-12-30,1.2329633272446257,0.7670366727553743
2018-12-31,1.2354924827876914,0.7645075172123086
2019-01-01,1.2394267247435717,0.7605732752564283
2019-01-02,1.2430799494168892,0.7569200505831108
2019-01-03,1.2442040185471406,0.7557959814528594
2019-01-04,1.241112828438949,0.758887171561051
2019-01-05,1.2427989321343262,0.7572010678656738
2019-01-06,1.245890122242518,0.754109877757482
2019-01-07,1.2453280876773922,0.7546719123226078
2019-01-08,1.2439230012645779,0.7560769987354221
2019-01-09,1.2419558802866377,0.7580441197133623
2019-01-10,1.240831811156386,0.7591681888436139
2019-01-11,1.2456091049599551,0.7543908950400449
2019-01-12,1.247576225937895,0.7524237740621049
2019-01-13,1.2520725024589012,0.7479274975410988
2019-01-14,1.257130813545033,0.742869186454967
2019-01-15,1.2576928481101588,0.7423071518898412
2019-01-16,1.2582548826752844,0.7417451173247156
2019-01-17,1.2590979345229731,0.7409020654770269
2019-01-18,1.2588169172404102,0.7411830827595898
2019-01-19,1.2554447098496557,0.7445552901503443
2019-01-20,1.2492623296332723,0.7507376703667277
2019-01-21,1.2450470703948293,0.7549529296051707
2019-01-22,1.2425179148517633,0.7574820851482367
2019-01-23,1.238864690178446,0.7611353098215541
2019-01-24,1.2352114655051285,0.7647885344948715
2019-01-25,1.231839258114374,0.768160741885626
2019-01-26,1.2276239988759308,0.7723760011240692
2019-01-27,1.2234087396374878,0.7765912603625124
2019-01-28,1.2194744976816074,0.7805255023183927
2019-01-29,1.2194744976816074,0.7805255023183927
2019-01-30,1.2208795840944218,0.7791204159055782
2019-01-31,1.222846705072362,0.7771532949276382
2019-02-01,1.222846705072362,0.7771532949276382
2019-02-02,1.2236897569200504,0.7763102430799496
2019-02-03,1.2264999297456793,0.7735000702543207
2019-02-04,1.2281860334410566,0.7718139665589434
2019-02-05,1.232120275396937,0.7678797246030631
2019-02-06,1.2377406210481945,0.7622593789518055
2019-02-07,1.241393845721512,0.7586061542784881
2019-02-08,1.2399887593086976,0.7600112406913024
2019-02-09,1.2363355346353802,0.7636644653646198
2019-02-10,1.2352114655051285,0.7647885344948715
2019-02-11,1.2324012926794998,0.7675987073205002
2019-02-12,1.2332443445271883,0.7667556554728117
2019-02-13,1.231558240831811,0.7684417591681889
2019-02-14,1.2298721371364338,0.7701278628635662
2019-02-15,1.2312772235492484,0.7687227764507516
2019-02-16,1.2335253618097513,0.7664746381902487
2019-02-17,1.2360545173528172,0.7639454826471828
2019-02-18,1.2329633272446257,0.7670366727553743
2019-02-19,1.2298721371364338,0.7701278628635662
2019-02-20,1.2279050161584937,0.7720949838415063
2019-02-21,1.2270619643108052,0.7729380356891948
2019-02-22,1.2236897569200504,0.7763102430799496
2019-02-23,1.2138541520303496,0.7861458479696503
2019-02-24,1.2009273570324575,0.7990726429675427
2019-02-25,1.1944639595335114,0.8055360404664886
2019-02-26,1.1905297175776308,0.8094702824223691
2019-02-27,1.1874385274694395,0.8125614725305607
2019-02-28,1.1823802163833075,0.8176197836166925
2019-03-01,1.17479274975411,0.82520725024589
2019-03-02,1.167205283124912,0.8327947168750879
2019-03-03,1.1582127300829002,0.8417872699170998
2019-03-04,1.1523113671490797,0.8476886328509203
2019-03-05,1.1450049178024448,0.8549950821975553
2019-03-06,1.1379794857383727,0.8620205142616272
2019-03-07,1.1253337080230432,0.8746662919769567
2019-03-08,1.1140930167205283,0.8859069832794717
2019-03-09,1.1036953772657019,0.8963046227342981
2019-03-10,1.0935787550934382,0.9064212449065618
2019-03-11,1.0814950119432345,0.9185049880567655
2019-03-12,1.0699733033581567,0.9300266966418433
2019-03-13,1.0595756639033298,0.9404243360966701
2019-03-14,1.0474919207531264,0.9525080792468736
2019-03-15,1.0373752985808626,0.9626247014191374
2019-03-16,1.0258535899957848,0.9741464100042152
2019-03-17,1.0126457777153293,0.9873542222846707
2019-03-18,1.0,1.0
2019-03-19,0.988197274132359,1.011802725867641
2019-03-20,0.9780806519600955,1.0219193480399045
2019-03-21,0.9648728396796402,1.0351271603203598
2019-03-22,0.9530701138119992,1.0469298861880008
2019-03-23,0.9429534916397357,1.0570465083602643
2019-03-24,0.9333989040325978,1.0666010959674022
2019-03-25,0.9235632991428971,1.076436700857103
2019-03-26,0.9151327806660106,1.0848672193339894
2019-03-27,0.9075453140368132,1.092454685963187
2019-03-28,0.9002388646901783,1.0997611353098216
2019-03-29,0.8920893634958547,1.1079106365041453
2019-03-30,0.8836588450189686,1.1163411549810314
2019-03-31,0.877757482085148,1.1222425179148519
2019-04-01,0.8682028944780104,1.1317971055219898
2019-04-02,0.8600533932836867,1.1399466067163133
2019-04-03,0.8471265982857945,1.1528734017142055
2019-04-04,0.8392581143740339,1.1607418856259661
2019-04-05,0.8299845440494587,1.1700154559505413
2019-04-06,0.8198679218771951,1.1801320781228049
2019-04-07,0.8063790923141771,1.1936209076858229
2019-04-08,0.7948573837290991,1.205142616270901
2019-04-09,0.783335675144021,1.216664324855979
2019-04-10,0.7732190529717575,1.2267809470282425
2019-04-11,0.7616973443866795,1.2383026556133205
2019-04-12,0.758325136995925,1.241674863004075
2019-04-13,0.7501756358016016,1.2498243641983984
2019-04-14,0.749332583953913,1.2506674160460869
2019-04-15,0.7425881691724038,1.2574118308275963
2019-04-16,0.7372488408037092,1.2627511591962908
2019-04-17,0.7310664605873258,1.2689335394126742
2019-04-18,0.7260643529577068,1.2739356470422933
2019-04-19,0.7260643529577068,1.2739356470422933
2019-04-20,0.7260643529577068,1.2739356470422933
2019-04-21,0.7260643529577068,1.2739356470422933
2019-04-22,0.7260643529577068,1.2739356470422933
2019-04-23,0.7260643529577068,1.2739356470422933
2019-04-24,0.7260643529577068,1.2739356470422933
2019-04-25,0.7260643529577068,1.2739356470422933
2019-04-26,0.7260643529577068,1.2739356470422933
2019-04-27,0.7260643529577068,1.2739356470422933
2019-04-28,0.7260643529577068,1.2739356470422933
2019-04-29,0.7260643529577068,1.2739356470422933
2019-04-30,0.7260643529577068,1.2739356470422933
2019-05-01,0.7260643529577068,1.2739356470422933
2019-05-02,0.7260643529577068,1.2739356470422933
2019-05-03,0.7260643529577068,1.2739356470422933
2019-05-04,0.7260643529577068,1.2739356470422933
2019-05-05,0.7260643529577068,1.2739356470422933
2019-05-06,0.7260643529577068,1.2739356470422933
2019-05-07,0.7260643529577068,1.2739356470422933
2019-05-08,0.7260643529577068,1.2739356470422933
2019-05-09,0.7260643529577068,1.2739356470422933
2019-05-10,0.7260643529577068,1.2739356470422933
2019-05-11,0.7260643529577068,1.2739356470422933
2019-05-12,0.7188984122523534,1.2811015877476466
2019-05-13,0.7031614444288323,1.2968385555711677
2019-05-14,0.6865814247576225,1.3134185752423775
2019-05-15,0.6725305606294787,1.3274694393705213
2019-05-16,0.6573556273710832,1.3426443726289168
2019-05-17,0.6430237459603767,1.3569762540396233
2019-05-18,0.6292538991147956,1.3707461008852044
2019-05-19,0.6199803287902205,1.3800196712097796
2019-05-20,0.6112687930307714,1.3887312069692286
2019-05-21,0.6034003091190108,1.3965996908809892
2019-05-22,0.5969369116200646,1.4030630883799353
2019-05-23,0.5893494449908668,1.4106505550091333
2019-05-24,0.5848531684698609,1.415146831530139
2019-05-25,0.5789518055360404,1.4210481944639595
2019-05-26,0.5722073907545312,1.427792609245469
2019-05-27,0.5646199241253337,1.4353800758746664
2019-05-28,0.5553463538007587,1.4446536461992414
2019-05-29,0.5530982155402556,1.4469017844597443
2019-05-30,0.5508500772797525,1.4491499227202476
2019-05-31,0.5502880427146267,1.4497119572853734
2019-06-01,0.5494449908669382,1.450555009133062
2019-06-02,0.5488829563018124,1.4511170436981877
2019-06-03,0.5480399044541239,1.4519600955458762
2019-06-04,0.5556273710833215,1.4443726289166785
2019-06-05,0.561247716734579,1.438752283265421
2019-06-06,0.5629338204299563,1.4370661795700437
2019-06-07,0.5663060278207106,1.4336939721792894
2019-06-08,0.5598426303217645,1.4401573696782355
2019-06-09,0.5542222846705069,1.445777715329493
2019-06-10,0.5528171982576926,1.4471828017423074
2019-06-11,0.5480399044541238,1.4519600955458762
2019-06-12,0.5412954896726148,1.4587045103273852
2019-06-13,0.5334270057608541,1.4665729942391459
2019-06-14,0.5264015736967822,1.4735984263032178
2019-06-15,0.5210622453280873,1.4789377546719127
2019-06-16,0.5137557959814527,1.4862442040185473
2019-06-17,0.5056062947871292,1.4943937052128708
2019-06-18,0.4977378108753685,1.5022621891246315
2019-06-19,0.4904313615287339,1.509568638471266
2019-06-20,0.483405929464662,1.516594070535338
2019-06-21,0.4749754109877755,1.5250245890122245
2019-06-22,0.4671069270760151,1.532893072923985
2019-06-23,0.4589574258816915,1.5410425741183085
2019-06-24,0.4516509765350567,1.5483490234649433
2019-06-25,0.44350147534073314,1.5564985246592669
2019-06-26,0.4325418013207809,1.567458198679219
2019-06-27,0.4224251791485174,1.5775748208514826
2019-06-28,0.42045805817057724,1.5795419418294228
2019-06-29,0.41708585077982274,1.5829141492201773
2019-06-30,0.41090347056343957,1.5890965294365604
2019-07-01,0.4066882113249961,1.593311788675004
2019-07-02,0.40134888295630167,1.5986511170436983
2019-07-03,0.3920753126317267,1.6079246873682733
2019-07-04,0.3828017423071517,1.6171982576928483
2019-07-05,0.3763383448082054,1.6236616551917946
2019-07-06,0.3698749473092591,1.630125052690741
2019-07-07,0.36509765350569023,1.6349023464943098
2019-07-08,0.3603203597021216,1.6396796402978784
2019-07-09,0.35245187579036097,1.647548124209639
2019-07-10,0.3465505128565405,1.6534494871434595
2019-07-11,0.34598847829141466,1.6540115217085853
2019-07-12,0.356667135028804,1.643332864971196
2019-07-13,0.35554306589855256,1.6444569341014474
2019-07-14,0.35498103133342673,1.6450189686665733
2019-07-15,0.36875087817900787,1.6312491218209921
2019-07-16,0.37858648306870846,1.6214135169312915
2019-07-17,0.39151327806660086,1.6084867219333991
2019-07-18,0.39825769284810986,1.6017423071518901
2019-07-19,0.40387803849936765,1.5961219615006323
2019-07-20,0.4125895742588166,1.5874104257411834
2019-07-21,0.4125895742588166,1.5874104257411834
2019-07-22,0.4182099199100744,1.5817900800899256
2019-07-23,0.421301110018266,1.578698889981734
2019-07-24,0.4325418013207809,1.567458198679219
2019-07-25,0.434789939581284,1.565210060418716
2019-07-26,0.4451875790361106,1.5548124209638894
2019-07-27,0.44996487283967945,1.5500351271603205
2019-07-28,0.46261065055500894,1.537389349444991
2019-07-29,0.4746943937052126,1.5253056062947874
2019-07-30,0.48593508500772775,1.5140649149922722
2019-07-31,0.4943656034846141,1.505634396515386
2019-08-01,0.4974567935928057,1.5025432064071942
2019-08-02,0.4985808627230571,1.501419137276943
2019-08-03,0.4977378108753684,1.5022621891246315
2019-08-04,0.4918364479415481,1.508163552058452
2019-08-05,0.48565406772516473,1.5143459322748352
2019-08-06,0.4783476183785299,1.52165238162147
2019-08-07,0.4775045665308414,1.5224954334691585
2019-08-08,0.4721652381621466,1.5278347618378534
2019-08-09,0.46963608261908063,1.5303639173809194
2019-08-10,0.46710692707601487,1.5328930729239851
2019-08-11,0.4721652381621466,1.5278347618378534
2019-08-12,0.4772235492482785,1.5227764507517216
2019-08-13,0.4834059294646619,1.516594070535338
2019-08-14,0.4963327244625543,1.5036672755374458
2019-08-15,0.512069692286075,1.487930307713925
2019-08-16,0.5210622453280872,1.4789377546719127
2019-08-17,0.5348320921736684,1.4651679078263316
2019-08-18,0.5508500772797523,1.4491499227202476
2019-08-19,0.5637768722776447,1.4362231277223554
2019-08-20,0.5738934944499086,1.4261065055500914
2019-08-21,0.5927216523816211,1.4072783476183788
2019-08-22,0.6132359140087112,1.3867640859912886
2019-08-23,0.6256006744414778,1.3743993255585223
2019-08-24,0.6357172966137415,1.3642827033862583
2019-08-25,0.6447098496557536,1.3552901503442465
2019-08-26,0.6520162990023884,1.3479837009976117
2019-08-27,0.6632569903049035,1.3367430096950965
2019-08-28,0.6747786988899815,1.3252213011100185
2019-08-29,0.6882675284529995,1.3117324715470005
2019-08-30,0.7009133061683293,1.2990866938316707
2019-08-31,0.7135590838836585,1.2864409161163415
2019-09-01,0.7247997751861739,1.275200224813826
2019-09-02,0.7260643529577067,1.2739356470422933
2019-09-03,0.7260643529577067,1.2739356470422933
2019-09-04,0.7260643529577067,1.2739356470422933
2019-09-05,0.7260643529577067,1.2739356470422933
2019-09-06,0.7260643529577067,1.2739356470422933
2019-09-07,0.7260643529577067,1.2739356470422933
2019-09-08,0.7260643529577067,1.2739356470422933
2019-09-09,0.7260643529577067,1.2739356470422933
2019-09-10,0.7260643529577067,1.2739356470422933
2019-09-11,0.7260643529577067,1.2739356470422933
2019-09-12,0.7260643529577067,1.2739356470422933
2019-09-13,0.7260643529577067,1.2739356470422933
2019-09-14,0.7260643529577067,1.2739356470422933
2019-09-15,0.7260643529577067,1.2739356470422933
2019-09-16,0.7260643529577067,1.2739356470422933
2019-09-17,0.7260643529577067,1.2739356470422933
2019-09-18,0.7260643529577067,1.2739356470422933
2019-09-19,0.7260643529577067,1.2739356470422933
2019-09-20,0.7260643529577067,1.2739356470422933
2019-09-21,0.7260643529577067,1.2739356470422933
2019-09-22,0.7260643529577067,1.2739356470422933
2019-09-23,0.7260643529577067,1.2739356470422933
2019-09-24,0.7260643529577067,1.2739356470422933
2019-09-25,0.7260643529577067,1.2739356470422933
2019-09-26,0.7260643529577067,1.2739356470422933
2019-09-27,0.7260643529577067,1.2739356470422933
2019-09-28,0.7302234087396371,1.269776591260363
2019-09-29,0.7445552901503438,1.2554447098496562
2019-09-30,0.760292257973865,1.2397077420261349
2019-10-01,0.7732190529717574,1.2267809470282427
2019-10-02,0.7847407615568354,1.2152592384431646
2019-10-03,0.7987916256849793,1.2012083743150206
2019-10-04,0.8170577490515665,1.1829422509484335
2019-10-05,0.8341998032879019,1.1658001967120981
2019-10-06,0.8426303217647881,1.1573696782352119
2019-10-07,0.8558381340452434,1.1441618659547566
2019-10-08,0.8667978080651957,1.1332021919348043
2019-10-09,0.8746662919769562,1.1253337080230437
2019-10-10,0.8808486721933396,1.1191513278066605
2019-10-11,0.8920893634958545,1.1079106365041456
2019-10-12,0.9027680202332441,1.0972319797667558
2019-10-13,0.9109175214275673,1.0890824785724327
2019-10-14,0.9207531263172681,1.0792468736827319
2019-10-15,0.9286216102290289,1.071378389770971
2019-10-16,0.9381761978361667,1.0618238021638333
2019-10-17,0.9505409582689335,1.0494590417310665
2019-10-18,0.9626247014191369,1.037375298580863
2019-10-19,0.9685260643529573,1.0314739356470426
2019-10-20,0.967401995222706,1.032598004777294
2019-10-21,0.9752704791344664,1.0247295208655336
2019-10-22,0.9814528593508497,1.0185471406491502
2019-10-23,0.9766755655472811,1.023324434452719
2019-10-24,0.9806098075031613,1.0193901924968387
2019-10-25,0.9792047210903466,1.0207952789096533
2019-10-26,0.9755514964170292,1.0244485035829707
2019-10-27,0.9733033581565261,1.0266966418434738
2019-10-28,0.9682450470703945,1.0317549529296055
2019-10-29,0.96487283967964,1.03512716032036
2019-10-30,0.9617816495714484,1.0382183504285516
2019-10-31,0.9589714767458196,1.0410285232541803
2019-11-01,0.9508219755514962,1.0491780244485038
2019-11-02,0.9482928200084302,1.0517071799915698
2019-11-03,0.9393002669664181,1.060699733033582
2019-11-04,0.9387382324012924,1.0612617675987075
2019-11-05,0.9280595756639028,1.0719404243360973
2019-11-06,0.9185049880567653,1.0814950119432347
2019-11-07,0.9095124350147532,1.0904875649852468
2019-11-08,0.9064212449065615,1.0935787550934384
2019-11-09,0.9117605732752563,1.0882394267247437
2019-11-10,0.9179429534916393,1.0820570465083605
2019-11-11,0.9238443164254597,1.0761556835745403
2019-11-12,0.9303077139244059,1.0696922860755942
2019-11-13,0.9376141632710411,1.062385836728959
2019-11-14,0.944639595335113,1.055360404664887
2019-11-15,0.9466067163130529,1.053393283686947
2019-11-16,0.9522270619643105,1.0477729380356895
2019-11-17,0.9584094421806938,1.041590557819306
2019-11-18,0.9643108051145142,1.0356891948854858
2019-11-19,0.9679640297878317,1.0320359702121682
2019-11-20,0.9724603063088376,1.0275396936911623
2019-11-21,0.9766755655472811,1.023324434452719
2019-11-22,0.974146410004215,1.025853589995785
2019-11-23,0.9713362371785861,1.028663762821414
2019-11-24,0.974146410004215,1.025853589995785
2019-11-25,0.9749894618519036,1.0250105381480963
2019-11-26,0.9730223408739633,1.0269776591260367
2019-11-27,0.9758325136995921,1.0241674863004078
2019-11-28,0.9777996346775324,1.0222003653224676
2019-11-29,0.9721792890262748,1.0278207109737252
2019-11-30,0.9629057187016998,1.0370942812983002
2019-12-01,0.9651538569622029,1.034846143037797
2019-12-02,0.9682450470703945,1.0317549529296055
2019-12-03,0.9696501334832089,1.030349866516791
2019-12-04,0.9744274272867779,1.025572572713222
2019-12-05,0.9769565828298439,1.0230434171701561
2019-12-06,0.9777996346775324,1.0222003653224676
2019-12-07,0.9744274272867779,1.025572572713222
2019-12-08,0.9733033581565261,1.0266966418434738
2019-12-09,0.9699311507657717,1.0300688492342283
2019-12-10,0.9693691162006459,1.030630883799354
2019-12-11,0.9716172544611491,1.0283827455388508
2019-12-12,0.9766755655472811,1.023324434452719
2019-12-13,0.9825769284811011,1.0174230715188988
2019-12-14,0.9865111704369816,1.0134888295630184
2019-12-15,0.992693550653365,1.007306449346635
2019-12-16,0.9969088098918081,1.0030911901081918
2019-12-17,1.0025291555430655,0.9974708444569345
2019-12-18,1.0098356048897006,0.9901643951102995
2019-12-19,1.015455950540958,0.9845440494590421
2019-12-20,1.0196712097794012,0.9803287902205988
2019-12-21,1.0241674863004073,0.9758325136995928
2019-12-22,1.029225797386539,0.9707742026134609
2019-12-23,1.0309119010819163,0.9690880989180836
2019-12-24,1.0345651257552337,0.9654348742447663
2019-12-25,1.0390614022762399,0.9609385977237601
2019-12-26,1.0396234368413655,0.9603765631586346
2019-12-27,1.0396234368413655,0.9603765631586346
2019-12-28,1.0379373331459882,0.9620626668540116
2019-12-29,1.0390614022762399,0.9609385977237601
2019-12-30,1.0382183504285512,0.9617816495714488
2019-12-31,1.0379373331459882,0.9620626668540116
2020-01-01,1.0390614022762399,0.9609385977237601
2020-01-02,1.0390614022762399,0.9609385977237601
2020-01-03,1.0325980047772936,0.9674019952227064
2020-01-04,1.0252915554306585,0.9747084445693414
2020-01-05,1.0210762961922155,0.9789237038077845
2020-01-06,1.0185471406491495,0.9814528593508506
2020-01-07,1.0165800196712094,0.9834199803287905
2020-01-08,1.0098356048897006,0.9901643951102995
2020-01-09,1.0081495011943231,0.9918504988056769
2020-01-10,1.0075874666291973,0.9924125333708027
2020-01-11,1.00393424195588,0.99606575804412
2020-01-12,0.999718982717437,1.0002810172825631
2020-01-13,0.9946606716313051,1.0053393283686949
2020-01-14,0.987916256849796,1.0120837431502039
2020-01-15,0.9803287902205984,1.0196712097794016
2020-01-16,0.9758325136995921,1.0241674863004078
2020-01-17,0.9710552198960234,1.0289447801039766
2020-01-18,0.9682450470703945,1.0317549529296055
2020-01-19,0.9643108051145142,1.0356891948854858
2020-01-20,0.9615006322888855,1.0384993677111145
2020-01-21,0.9584094421806938,1.041590557819306
2020-01-22,0.9541941829422507,1.0458058170577493
2020-01-23,0.9513840101166218,1.0486159898833782
2020-01-24,0.9513840101166218,1.0486159898833782
2020-01-25,0.9511029928340591,1.048897007165941
2020-01-26,0.9505409582689335,1.0494590417310665
2020-01-27,0.9480118027258675,1.0519881972741325
2020-01-28,0.9432345089222983,1.0567654910777016
2020-01-29,0.9376141632710411,1.062385836728959
2020-01-30,0.9325558521849091,1.067444147815091
2020-01-31,0.9263734719685257,1.0736265280314743
2020-02-01,0.9159758325136993,1.0840241674863007
2020-02-02,0.9067022621891244,1.0932977378108757
2020-02-03,0.905016158493747,1.0949838415062532
2020-02-04,0.9033300547983699,1.0966699452016302
2020-02-05,0.9030490375158069,1.096950962484193
2020-02-06,0.9010819165378666,1.0989180834621335
2020-02-07,0.9002388646901781,1.0997611353098218
2020-02-08,0.898552760994801,1.101447239005199
2020-02-09,0.8965856400168608,1.1034143599831392
2020-02-10,0.8948995363214833,1.1051004636785167
