Day,alpha_p,alpha_n
2018-11-15,0.7710130673036393,1.0289869326963608
2018-11-16,0.7710130673036393,1.0289869326963608
2018-11-17,0.771856119151328,1.028143880848672
2018-11-18,0.7726991709990165,1.0273008290009835
2018-11-19,0.7743852746943938,1.0256147253056063
2018-11-20,0.774891105803007,1.025108894196993
2018-11-21,0.7738794435857806,1.0261205564142195
2018-11-22,0.7735422228467052,1.0264577771532948
2018-11-23,0.7725305606294788,1.0274694393705213
2018-11-24,0.7715188984122525,1.0284811015877475
2018-11-25,0.7698327947168753,1.0301672052831248
2018-11-26,0.7686525221301111,1.031347477869889
2018-11-27,0.7659547562175075,1.0340452437824925
2018-11-28,0.7639314317830548,1.0360685682169453
2018-11-29,0.763762821413517,1.036237178586483
2018-11-30,0.7634256006744415,1.0365743993255585
2018-12-01,0.7625825488267529,1.0374174511732472
2018-12-02,0.761908107348602,1.038091892651398
2018-12-03,0.7610650555009133,1.0389349444990867
2018-12-04,0.7598847829141493,1.0401152170858508
2018-12-05,0.760053393283687,1.039946606716313
2018-12-06,0.7590417310664606,1.0409582689335395
2018-12-07,0.7576928481101589,1.0423071518898412
2018-12-08,0.7558381340452438,1.0441618659547562
2018-12-09,0.7553323029366307,1.0446676970633693
2018-12-10,0.7549950821975552,1.0450049178024448
2018-12-11,0.754489251088942,1.045510748911058
2018-12-12,0.7536461992412533,1.0463538007587467
2018-12-13,0.7516228748068007,1.0483771251931993
2018-12-14,0.7504426022200366,1.0495573977799635
2018-12-15,0.7499367711114234,1.0500632288885767
2018-12-16,0.7492623296332724,1.0507376703667275
2018-12-17,0.7490937192637347,1.0509062807362652
2018-12-18,0.750779822959112,1.049220177040888
2018-12-19,0.7517914851763383,1.0482085148236617
2018-12-20,0.7533089785021778,1.0466910214978222
2018-12-21,0.7568497962624702,1.0431502037375298
2018-12-22,0.7581986792187719,1.041801320781228
2018-12-23,0.7595475621750738,1.0404524378249262
2018-12-24,0.7597161725446115,1.0402838274553885
2018-12-25,0.7605592243923002,1.0394407756076998
2018-12-26,0.7607278347618379,1.0392721652381622
2018-12-27,0.7620767177181397,1.0379232822818603
2018-12-28,0.7615708866095265,1.0384291133904735
2018-12-29,0.7615708866095265,1.0384291133904735
2018-12-30,0.7602220036532247,1.0397779963467753
2018-12-31,0.7587045103273853,1.0412954896726148
2019-01-01,0.756343965153857,1.043656034846143
2019-01-02,0.7541520303498666,1.0458479696501335
2019-01-03,0.7534775888717158,1.0465224111282843
2019-01-04,0.7553323029366307,1.0446676970633693
2019-01-05,0.7543206407194043,1.0456793592805957
2019-01-06,0.7524659266544893,1.0475340733455107
2019-01-07,0.7528031473935648,1.0471968526064352
2019-01-08,0.7536461992412533,1.0463538007587467
2019-01-09,0.7548264718280174,1.0451735281719827
2019-01-10,0.7555009133061683,1.0444990866938317
2019-01-11,0.752634537024027,1.047365462975973
2019-01-12,0.7514542644372629,1.048545735562737
2019-01-13,0.7487564985246593,1.0512435014753407
2019-01-14,0.7457215118729803,1.0542784881270197
2019-01-15,0.7453842911339048,1.0546157088660952
2019-01-16,0.7450470703948293,1.0549529296051707
2019-01-17,0.7445412392862162,1.055458760713784
2019-01-18,0.7447098496557539,1.0552901503442462
2019-01-19,0.7467331740902066,1.0532668259097935
2019-01-20,0.7504426022200366,1.0495573977799635
2019-01-21,0.7529717577631024,1.0470282422368975
2019-01-22,0.754489251088942,1.045510748911058
2019-01-23,0.7566811858929324,1.0433188141070677
2019-01-24,0.7588731206969229,1.041126879303077
2019-01-25,0.7608964451313756,1.0391035548686245
2019-01-26,0.7634256006744415,1.0365743993255585
2019-01-27,0.7659547562175074,1.0340452437824927
2019-01-28,0.7683153013910355,1.0316846986089645
2019-01-29,0.7683153013910355,1.0316846986089645
2019-01-30,0.7674722495433469,1.0325277504566532
2019-01-31,0.7662919769565829,1.0337080230434172
2019-02-01,0.7662919769565829,1.0337080230434172
2019-02-02,0.7657861458479697,1.0342138541520303
2019-02-03,0.7641000421525924,1.0358999578474077
2019-02-04,0.763088379935366,1.036911620064634
2019-02-05,0.7607278347618378,1.0392721652381622
2019-02-06,0.7573556273710833,1.0426443726289167
2019-02-07,0.7551636925670928,1.0448363074329072
2019-02-08,0.7560067444147814,1.0439932555852185
2019-02-09,0.7581986792187719,1.0418013207812282
2019-02-10,0.7588731206969229,1.0411268793030772
2019-02-11,0.7605592243923001,1.0394407756077
2019-02-12,0.760053393283687,1.039946606716313
2019-02-13,0.7610650555009133,1.0389349444990867
2019-02-14,0.7620767177181396,1.0379232822818605
2019-02-15,0.7612336658704509,1.0387663341295492
2019-02-16,0.7598847829141493,1.0401152170858508
2019-02-17,0.7583672895883097,1.0416327104116905
2019-02-18,0.7602220036532246,1.0397779963467755
2019-02-19,0.7620767177181396,1.0379232822818605
2019-02-20,0.7632569903049037,1.0367430096950963
2019-02-21,0.7637628214135169,1.0362371785864832
2019-02-22,0.7657861458479697,1.0342138541520303
2019-02-23,0.7716875087817902,1.02831249121821
2019-02-24,0.7794435857805255,1.0205564142194745
2019-02-25,0.7833216242798932,1.0166783757201068
2019-02-26,0.7856821694534214,1.0143178305465785
2019-02-27,0.7875368835183364,1.0124631164816638
2019-02-28,0.7905718701700155,1.0094281298299845
2019-03-01,0.795124350147534,1.004875649852466
2019-03-02,0.7996768301250528,1.0003231698749473
2019-03-03,0.8050723619502599,0.9949276380497402
2019-03-04,0.8086131797105522,0.9913868202894478
2019-03-05,0.8129970493185331,0.9870029506814669
2019-03-06,0.8172123085569762,0.9827876914430238
2019-03-07,0.824799775186174,0.9752002248138261
2019-03-08,0.8315441899676831,0.968455810032317
2019-03-09,0.8377827736405788,0.9622172263594212
2019-03-10,0.8438527469439371,0.956147253056063
2019-03-11,0.8511029928340593,0.9488970071659407
2019-03-12,0.8580160179851061,0.941983982014894
2019-03-13,0.864254601658002,0.935745398341998
2019-03-14,0.8715048475481242,0.9284951524518759
2019-03-15,0.8775748208514824,0.9224251791485176
2019-03-16,0.884487846002529,0.915512153997471
2019-03-17,0.8924125333708024,0.9075874666291976
2019-03-18,0.9,0.9
2019-03-19,0.9070816355205846,0.8929183644794154
2019-03-20,0.9131516088239426,0.8868483911760574
2019-03-21,0.9210762961922159,0.8789237038077842
2019-03-22,0.9281579317128005,0.8718420682871996
2019-03-23,0.9342279050161586,0.8657720949838414
2019-03-24,0.9399606575804413,0.8600393424195587
2019-03-25,0.9458620205142617,0.8541379794857383
2019-03-26,0.9509203316003936,0.8490796683996065
2019-03-27,0.9554728115779121,0.844527188422088
2019-03-28,0.959856681185893,0.8401433188141071
2019-03-29,0.9647463819024872,0.8352536180975129
2019-03-30,0.9698046929886188,0.8301953070113812
2019-03-31,0.9733455107489112,0.8266544892510889
2019-04-01,0.9790782633131938,0.8209217366868062
2019-04-02,0.9839679640297879,0.8160320359702121
2019-04-03,0.9917240410285233,0.8082759589714767
2019-04-04,0.9964451313755797,0.8035548686244204
2019-04-05,1.0020092735703248,0.7979907264296753
2019-04-06,1.008079246873683,0.7919207531263172
2019-04-07,1.0161725446114938,0.7838274553885063
2019-04-08,1.0230855697625405,0.7769144302374595
2019-04-09,1.0299985949135873,0.7700014050864128
2019-04-10,1.0360685682169455,0.7639314317830547
2019-04-11,1.0429815933679922,0.7570184066320078
2019-04-12,1.045004917802445,0.7549950821975551
2019-04-13,1.049894618519039,0.7501053814809611
2019-04-14,1.0504004496276522,0.7495995503723479
2019-04-15,1.0544470984965577,0.7455529015034423
2019-04-16,1.0576506955177745,0.7423493044822256
2019-04-17,1.0613601236476045,0.7386398763523957
2019-04-18,1.0643613882253757,0.7356386117746242
2019-04-19,1.0643613882253757,0.7356386117746242
2019-04-20,1.0643613882253757,0.7356386117746242
2019-04-21,1.0643613882253757,0.7356386117746242
2019-04-22,1.0643613882253757,0.7356386117746242
2019-04-23,1.0643613882253757,0.7356386117746242
2019-04-24,1.0643613882253757,0.7356386117746242
2019-04-25,1.0643613882253757,0.7356386117746242
2019-04-26,1.0643613882253757,0.7356386117746242
2019-04-27,1.0643613882253757,0.7356386117746242
2019-04-28,1.0643613882253757,0.7356386117746242
2019-04-29,1.0643613882253757,0.7356386117746242
2019-04-30,1.0643613882253757,0.7356386117746242
2019-05-01,1.0643613882253757,0.7356386117746242
2019-05-02,1.0643613882253757,0.7356386117746242
2019-05-03,1.0643613882253757,0.7356386117746242
2019-05-04,1.0643613882253757,0.7356386117746242
2019-05-05,1.0643613882253757,0.7356386117746242
2019-05-06,1.0643613882253757,0.7356386117746242
2019-05-07,1.0643613882253757,0.7356386117746242
2019-05-08,1.0643613882253757,0.7356386117746242
2019-05-09,1.0643613882253757,0.7356386117746242
2019-05-10,1.0643613882253757,0.7356386117746242
2019-05-11,1.0643613882253757,0.7356386117746242
2019-05-12,1.0686609526485877,0.7313390473514122
2019-05-13,1.0781031333427005,0.7218968666572996
2019-05-14,1.0880511451454264,0.7119488548545737
2019-05-15,1.0964816636223127,0.7035183363776873
2019-05-16,1.10558662357735,0.6944133764226501
2019-05-17,1.114185752423774,0.6858142475762261
2019-05-18,1.1224476605311224,0.6775523394688775
2019-05-19,1.1280118027258677,0.6719881972741324
2019-05-20,1.133238724181537,0.6667612758184631
2019-05-21,1.1379598145285934,0.6620401854714066
2019-05-22,1.1418378530279611,0.6581621469720389
2019-05-23,1.1463903330054797,0.6536096669945203
2019-05-24,1.1490880989180834,0.6509119010819168
2019-05-25,1.1526289166783756,0.6473710833216244
2019-05-26,1.1566755655472811,0.6433244344527189
2019-05-27,1.1612280455247996,0.6387719544752004
2019-05-28,1.1667921877195446,0.6332078122804554
2019-05-29,1.1681410706758464,0.6318589293241536
2019-05-30,1.1694899536321484,0.6305100463678517
2019-05-31,1.1698271743712239,0.6301728256287762
2019-06-01,1.1703330054798369,0.6296669945201631
2019-06-02,1.1706702262189124,0.6293297737810876
2019-06-03,1.1711760573275256,0.6288239426724744
2019-06-04,1.1666235773500069,0.6333764226499932
2019-06-05,1.1632513699592524,0.6367486300407476
2019-06-06,1.1622397077420261,0.6377602922579739
2019-06-07,1.1602163833075734,0.6397836166924266
2019-06-08,1.1640944218069411,0.6359055781930589
2019-06-09,1.1674666291976956,0.6325333708023044
2019-06-10,1.1683096810453844,0.6316903189546158
2019-06-11,1.1711760573275254,0.6288239426724745
2019-06-12,1.1752227061964309,0.6247772938035692
2019-06-13,1.1799437965434874,0.6200562034565127
2019-06-14,1.1841590557819304,0.6158409442180697
2019-06-15,1.1873626528031473,0.6126373471968527
2019-06-16,1.191746522411128,0.6082534775888719
2019-06-17,1.1966362231277223,0.6033637768722778
2019-06-18,1.2013573134747786,0.5986426865252215
2019-06-19,1.2057411830827593,0.5942588169172407
2019-06-20,1.2099564423212026,0.5900435576787975
2019-06-21,1.2150147534073343,0.5849852465926656
2019-06-22,1.2197358437543908,0.5802641562456093
2019-06-23,1.2246255444709848,0.5753744555290152
2019-06-24,1.2290094140789658,0.5709905859210344
2019-06-25,1.2338991147955598,0.5661008852044402
2019-06-26,1.2404749192075313,0.5595250807924689
2019-06-27,1.2465448925108893,0.5534551074891108
2019-06-28,1.2477251650976533,0.5522748349023466
2019-06-29,1.249748489532106,0.550251510467894
2019-06-30,1.253457917661936,0.546542082338064
2019-07-01,1.255987073205002,0.544012926794998
2019-07-02,1.2591906702262188,0.5408093297737813
2019-07-03,1.2647548124209638,0.5352451875790363
2019-07-04,1.2703189546157088,0.5296810453842914
2019-07-05,1.2741969931150765,0.5258030068849235
2019-07-06,1.2780750316144442,0.5219249683855558
2019-07-07,1.2809414078965855,0.5190585921034145
2019-07-08,1.2838077841787268,0.5161922158212733
2019-07-09,1.2885288745257832,0.5114711254742169
2019-07-10,1.2920696922860755,0.5079303077139246
2019-07-11,1.292406913025151,0.5075930869748491
2019-07-12,1.2859997189827173,0.5140002810172828
2019-07-13,1.2866741604608682,0.5133258395391318
2019-07-14,1.2870113811999437,0.5129886188000563
2019-07-15,1.278749473092595,0.521250526907405
2019-07-16,1.2728481101587747,0.5271518898412254
2019-07-17,1.2650920331600393,0.5349079668399608
2019-07-18,1.2610453842911338,0.5389546157088663
2019-07-19,1.2576731769003793,0.5423268230996209
2019-07-20,1.2524462554447098,0.5475537445552903
2019-07-21,1.2524462554447098,0.5475537445552903
2019-07-22,1.249074048053955,0.550925951946045
2019-07-23,1.2472193339890403,0.5527806660109599
2019-07-24,1.2404749192075313,0.5595250807924689
2019-07-25,1.2391260362512293,0.5608739637487707
2019-07-26,1.2328874525783333,0.5671125474216667
2019-07-27,1.230021076296192,0.569978923703808
2019-07-28,1.2224336096669943,0.5775663903330057
2019-07-29,1.215183363776872,0.584816636223128
2019-07-30,1.208438948995363,0.591561051004637
2019-07-31,1.2033806379092313,0.5966193620907688
2019-08-01,1.2015259238443163,0.5984740761556838
2019-08-02,1.2008514823661653,0.5991485176338347
2019-08-03,1.2013573134747786,0.5986426865252215
2019-08-04,1.2048981312350708,0.5951018687649292
2019-08-05,1.2086075593649008,0.5913924406350992
2019-08-06,1.2129914289728818,0.5870085710271182
2019-08-07,1.2134972600814948,0.5865027399185052
2019-08-08,1.2167008571027118,0.5832991428972883
2019-08-09,1.2182183504285513,0.5817816495714487
2019-08-10,1.2197358437543908,0.5802641562456092
2019-08-11,1.2167008571027118,0.5832991428972882
2019-08-12,1.2136658704510326,0.5863341295489675
2019-08-13,1.2099564423212026,0.5900435576787975
2019-08-14,1.202200365322467,0.5977996346775329
2019-08-15,1.1927581846283548,0.6072418153716453
2019-08-16,1.1873626528031473,0.6126373471968526
2019-08-17,1.1791007446957988,0.6208992553042013
2019-08-18,1.1694899536321484,0.6305100463678517
2019-08-19,1.1617338766334129,0.6382661233665872
2019-08-20,1.1556639033300546,0.6443360966699454
2019-08-21,1.1443670085710271,0.6556329914289729
2019-08-22,1.132058451594773,0.667941548405227
2019-08-23,1.1246395953351132,0.675360404664887
2019-08-24,1.118569622031755,0.6814303779682451
2019-08-25,1.1131740902065477,0.6868259097934525
2019-08-26,1.1087902205985667,0.6912097794014334
2019-08-27,1.1020458058170577,0.6979541941829424
2019-08-28,1.095132780666011,0.7048672193339892
2019-08-29,1.0870394829282,0.7129605170718
2019-08-30,1.0794520162990022,0.7205479837009978
2019-08-31,1.0718645496698047,0.7281354503301953
2019-09-01,1.0651201348882955,0.7348798651117046
2019-09-02,1.064361388225376,0.7356386117746242
2019-09-03,1.064361388225376,0.7356386117746242
2019-09-04,1.064361388225376,0.7356386117746242
2019-09-05,1.064361388225376,0.7356386117746242
2019-09-06,1.064361388225376,0.7356386117746242
2019-09-07,1.064361388225376,0.7356386117746242
2019-09-08,1.064361388225376,0.7356386117746242
2019-09-09,1.064361388225376,0.7356386117746242
2019-09-10,1.064361388225376,0.7356386117746242
2019-09-11,1.064361388225376,0.7356386117746242
2019-09-12,1.064361388225376,0.7356386117746242
2019-09-13,1.064361388225376,0.7356386117746242
2019-09-14,1.064361388225376,0.7356386117746242
2019-09-15,1.064361388225376,0.7356386117746242
2019-09-16,1.064361388225376,0.7356386117746242
2019-09-17,1.064361388225376,0.7356386117746242
2019-09-18,1.064361388225376,0.7356386117746242
2019-09-19,1.064361388225376,0.7356386117746242
2019-09-20,1.064361388225376,0.7356386117746242
2019-09-21,1.064361388225376,0.7356386117746242
2019-09-22,1.064361388225376,0.7356386117746242
2019-09-23,1.064361388225376,0.7356386117746242
2019-09-24,1.064361388225376,0.7356386117746242
2019-09-25,1.064361388225376,0.7356386117746242
2019-09-26,1.064361388225376,0.7356386117746242
2019-09-27,1.064361388225376,0.7356386117746242
2019-09-28,1.0618659547562177,0.7381340452437825
2019-09-29,1.0532668259097935,0.7467331740902065
2019-09-30,1.0438246452156807,0.7561753547843192
2019-10-01,1.0360685682169455,0.7639314317830547
2019-10-02,1.0291555430658987,0.7708444569341014
2019-10-03,1.0207250245890123,0.7792749754109878
2019-10-04,1.00976535056906,0.79023464943094
2019-10-05,0.9994801180272587,0.8005198819727414
2019-10-06,0.9944218069411269,0.8055781930588731
2019-10-07,0.9864971195728538,0.8135028804271462
2019-10-08,0.9799213151608824,0.8200786848391176
2019-10-09,0.9752002248138261,0.824799775186174
2019-10-10,0.9714907966839961,0.828509203316004
2019-10-11,0.9647463819024871,0.835253618097513
2019-10-12,0.9583391878600533,0.8416608121399467
2019-10-13,0.9534494871434595,0.8465505128565406
2019-10-14,0.947548124209639,0.8524518757903611
2019-10-15,0.9428270338625825,0.8571729661374176
2019-10-16,0.9370942812982999,0.8629057187017002
2019-10-17,0.9296754250386398,0.8703245749613603
2019-10-18,0.9224251791485177,0.8775748208514823
2019-10-19,0.9188843613882255,0.8811156386117746
2019-10-20,0.9195588028663763,0.8804411971336238
2019-10-21,0.91483771251932,0.88516228748068
2019-10-22,0.91112828438949,0.88887171561051
2019-10-23,0.9139946606716313,0.8860053393283688
2019-10-24,0.911634115498103,0.888365884501897
2019-10-25,0.9124771673457919,0.8875228326542082
2019-10-26,0.9146691021497823,0.8853308978502178
2019-10-27,0.9160179851060841,0.8839820148939159
2019-10-28,0.9190529717577631,0.8809470282422369
2019-10-29,0.9210762961922159,0.8789237038077842
2019-10-30,0.9229310102571308,0.8770689897428693
2019-10-31,0.924617113952508,0.875382886047492
2019-11-01,0.9295068146691021,0.8704931853308979
2019-11-02,0.9310243079949417,0.8689756920050583
2019-11-03,0.936419839820149,0.8635801601798511
2019-11-04,0.9367570605592244,0.8632429394407757
2019-11-05,0.9431642546016581,0.856835745398342
2019-11-06,0.9488970071659406,0.8511029928340594
2019-11-07,0.9542925389911479,0.8457074610088522
2019-11-08,0.956147253056063,0.8438527469439371
2019-11-09,0.9529436560348461,0.847056343965154
2019-11-10,0.9492342279050162,0.8507657720949838
2019-11-11,0.945693410144724,0.8543065898552761
2019-11-12,0.9418153716453563,0.8581846283546437
2019-11-13,0.9374315020373752,0.8625684979626248
2019-11-14,0.9332162427989321,0.8667837572010679
2019-11-15,0.9320359702121681,0.8679640297878319
2019-11-16,0.9286637628214135,0.8713362371785865
2019-11-17,0.9249543346915835,0.8750456653084165
2019-11-18,0.9214135169312913,0.8785864830687088
2019-11-19,0.9192215821273008,0.8807784178726993
2019-11-20,0.9165238162146973,0.8834761837853028
2019-11-21,0.9139946606716312,0.8860053393283689
2019-11-22,0.9155121539974708,0.8844878460025293
2019-11-23,0.9171982576928481,0.8828017423071519
2019-11-24,0.9155121539974708,0.8844878460025293
2019-11-25,0.9150063228888576,0.8849936771111424
2019-11-26,0.9161865954756219,0.8838134045243782
2019-11-27,0.9145004917802446,0.8854995082197554
2019-11-28,0.9133202191934804,0.8866797808065197
2019-11-29,0.9166924265842349,0.8833075734157652
2019-11-30,0.92225656877898,0.87774343122102
2019-12-01,0.9209076858226781,0.8790923141773219
2019-12-02,0.9190529717577631,0.8809470282422369
2019-12-03,0.9182099199100745,0.8817900800899255
2019-12-04,0.9153435436279331,0.8846564563720669
2019-12-05,0.9138260503020935,0.8861739496979065
2019-12-06,0.9133202191934804,0.8866797808065197
2019-12-07,0.9153435436279331,0.8846564563720669
2019-12-08,0.9160179851060841,0.8839820148939159
2019-12-09,0.9180413095405368,0.8819586904594633
2019-12-10,0.9183785302796122,0.8816214697203878
2019-12-11,0.9170296473233104,0.8829703526766897
2019-12-12,0.9139946606716312,0.8860053393283689
2019-12-13,0.9104538429113391,0.8895461570886609
2019-12-14,0.9080932977378109,0.8919067022621892
2019-12-15,0.9043838696079809,0.8956161303920191
2019-12-16,0.901854714064915,0.898145285935085
2019-12-17,0.8984825066741605,0.9015174933258395
2019-12-18,0.8940986370661795,0.9059013629338205
2019-12-19,0.890726429675425,0.909273570324575
2019-12-20,0.8881972741323592,0.9118027258676409
2019-12-21,0.8854995082197555,0.9145004917802445
2019-12-22,0.8824645215680764,0.9175354784319236
2019-12-23,0.8814528593508499,0.9185471406491501
2019-12-24,0.8792609245468597,0.9207390754531404
2019-12-25,0.8765631586342559,0.9234368413657441
2019-12-26,0.8762259378951806,0.9237740621048195
2019-12-27,0.8762259378951806,0.9237740621048195
2019-12-28,0.8772376001124068,0.9227623998875932
2019-12-29,0.8765631586342559,0.9234368413657441
2019-12-30,0.8770689897428692,0.9229310102571309
2019-12-31,0.8772376001124068,0.9227623998875932
2020-01-01,0.8765631586342559,0.9234368413657441
2020-01-02,0.8765631586342559,0.9234368413657441
2020-01-03,0.8804411971336237,0.9195588028663764
2020-01-04,0.8848250667416047,0.9151749332583954
2020-01-05,0.8873542222846705,0.9126457777153295
2020-01-06,0.8888717156105101,0.9111282843894899
2020-01-07,0.8900519881972742,0.9099480118027259
2020-01-08,0.8940986370661795,0.9059013629338205
2020-01-09,0.8951102992834059,0.9048897007165941
2020-01-10,0.8954475200224814,0.9045524799775186
2020-01-11,0.8976394548264718,0.9023605451735283
2020-01-12,0.9001686103695377,0.8998313896304624
2020-01-13,0.9032035970212168,0.8967964029787833
2020-01-14,0.9072502458901223,0.8927497541098778
2020-01-15,0.9118027258676409,0.8881972741323592
2020-01-16,0.9145004917802446,0.8854995082197554
2020-01-17,0.9173668680623859,0.8826331319376142
2020-01-18,0.9190529717577631,0.8809470282422369
2020-01-19,0.9214135169312913,0.8785864830687088
2020-01-20,0.9230996206266686,0.8769003793733314
2020-01-21,0.9249543346915835,0.8750456653084165
2020-01-22,0.9274834902346494,0.8725165097653507
2020-01-23,0.9291695939300267,0.8708304060699733
2020-01-24,0.9291695939300267,0.8708304060699733
2020-01-25,0.9293382042995644,0.8706617957004357
2020-01-26,0.9296754250386398,0.8703245749613603
2020-01-27,0.9311929183644794,0.8688070816355207
2020-01-28,0.9340592946466209,0.8659407053533792
2020-01-29,0.9374315020373752,0.8625684979626248
2020-01-30,0.9404664886890544,0.8595335113109457
2020-01-31,0.9441759168188844,0.8558240831811157
2020-02-01,0.9504145004917802,0.8495854995082198
2020-02-02,0.9559786426865252,0.8440213573134748
2020-02-03,0.9569903049037517,0.8430096950962483
2020-02-04,0.9580019671209778,0.8419980328790222
2020-02-05,0.9581705774905157,0.8418294225094843
2020-02-06,0.9593508500772798,0.8406491499227202
2020-02-07,0.959856681185893,0.8401433188141071
2020-02-08,0.9608683434031192,0.8391316565968808
2020-02-09,0.9620486159898833,0.8379513840101167
2020-02-10,0.9630602782071098,0.8369397217928902
